model1,,,,
0.92751892212000009,0.92751892212000009,0.35133817891000002,0.92751892212000009,0.92751892212000009
0.34420507134299999,0.39730899839400002,0.92770648140099998,0.40122868813000001,0.92770648140099998
0.35283257489500003,0.92795335204099993,0.92795335204099993,0.92795335204099993,0.92795335204099993
0.92771918241699991,0.32778093056099999,0.46035715066900001,0.33214556284899999,0.92771918241699991
,,,,
0.92751892212000009,0.92751892212000009,0.35096140037500001,0.92751892212000009,0.92751892212000009
0.331625042797,0.33977370672500001,0.92770648140099998,0.35327109550399999,0.92770648140099998
0.37658224282700004,0.92795335204099993,0.92795335204099993,0.92795335204099993,0.92795335204099993
0.92771918241699991,0.34303504479399999,0.34104059729699998,0.34279144130599998,0.92771918241699991
model2,,,,
0.34718360645900004,0.38415553551499998,0.92751892212000009,0.39564430461900002,0.92751892212000009
0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998
0.32309254879999999,0.33016002579300002,0.347100793533,0.92795335204099993,0.32912551165999998
0.35062371201399994,0.92771918241699991,0.92771918241699991,0.92771918241699991,0.343877689973
,,,,
0.34024152486100001,0.35133749003100001,0.92751892212000009,0.35824826885899996,0.92751892212000009
0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998
0.334739956359,0.38831964503799998,0.35538026973000003,0.92795335204099993,0.36677408667200001
0.34188259550899996,0.92771918241699991,0.92771918241699991,0.92771918241699991,0.36094418230199998
model3,,,,
0.41354670200300003,0.34137216412799998,0.92751892212000009,0.92751892212000009,0.33937609719700002
0.92770648140099998,0.549445006337,0.36740116232800002,0.92770648140099998,0.92770648140099998
0.36986047269100003,0.41608045725000004,0.32877349459399996,0.35855912766300002,0.34372171638999999
0.31553289542399998,0.92771918241699991,0.92771918241699991,0.92771918241699991,0.92771918241699991
,,,,
0.34473105474499999,0.357787678557,0.92751892212000009,0.92751892212000009,0.35099616069799999
0.92770648140099998,0.34811965334299999,0.35368894145599999,0.92770648140099998,0.92770648140099998
0.32534870607900002,0.347878919781,0.33886964199199998,0.34604337185599998,0.367276394831
0.33740312955599999,0.92771918241699991,0.92771918241699991,0.92771918241699991,0.92771918241699991
model4,,,,
0.92751892212000009,0.92751892212000009,0.46558822541799999,0.92751892212000009,0.92751892212000009
0.92770648140099998,0.36604815989299999,0.92770648140099998,0.32649469122699998,0.92770648140099998
0.92795335204099993,0.32022348094999997,0.92795335204099993,0.379041298621,0.33507303247499998
0.92771918241699991,0.92771918241699991,0.34635151351800003,0.318680450354,0.92771918241699991
,,,,
0.92751892212000009,0.92751892212000009,0.34702777050800004,0.92751892212000009,0.92751892212000009
0.92770648140099998,0.35137542179700004,0.92770648140099998,0.34562547595999998,0.92770648140099998
0.92795335204099993,0.34502861636400001,0.92795335204099993,0.34236229101599996,0.34306957194900001
0.92771918241699991,0.92771918241699991,0.34702095153200002,0.33668694909000002,0.92771918241699991
model5,,,,
0.92751892212000009,0.348499728821,0.92751892212000009,0.33481614287300004,0.34169012482900002
0.34486957253,0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998
0.92795335204099993,0.92795335204099993,0.34730011792499998,0.33384525664800002,0.92795335204099993
0.92771918241699991,0.49939403826399997,0.92771918241699991,0.92771918241699991,0.92771918241699991
,,,,
0.92751892212000009,0.35129857251400004,0.92751892212000009,0.34951337174199998,0.35463811290700004
0.34527684622100002,0.92770648140099998,0.92770648140099998,0.92770648140099998,0.92770648140099998
0.92795335204099993,0.92795335204099993,0.33918932648799999,0.33977840167499995,0.92795335204099993
0.92771918241699991,0.34864378482000002,0.92771918241699991,0.92771918241699991,0.92771918241699991
model6,,,,
0.44798374103999994,0.92751892212000009,0.92751892212000009,0.32933949136899998,0.92751892212000009
0.44621364055699997,0.32548489720400003,0.92770648140099998,0.34756216421199998,0.92770648140099998
0.92795335204099993,0.92795335204099993,0.32249465471099997,0.92795335204099993,0.33721333842600004
0.38156197582900003,0.92771918241699991,0.34437930578299997,0.36786584827399998,0.92771918241699991
,,,,
0.35116503048600001,0.92751892212000009,0.92751892212000009,0.34768378022399998,0.92751892212000009
0.37087569333100001,0.348410691567,0.92770648140099998,0.34524902029400001,0.92770648140099998
0.92795335204099993,0.92795335204099993,0.33840013376700001,0.92795335204099993,0.34090869289000003
0.337526935621,0.92771918241699991,0.34508510386600005,0.33927004011299999,0.92771918241699991
